estc_id,actor_id
T208196,ngibson_0
T9514,bbti_23822
N37038,NV_BH_X06778093X
N24467,255661736
T164822,bbti_78573
T84724,9741768
T190497,williambrown_0
N54244,12361109
N469480,15008766
T104452,bbti_46854
N25294,187519562
T22219,bbti_78110
T174771,58966351
T160157,229360957
N16310,51763613
N12383,bbti_106365
N54150,29437883
T92442,tlongman_0
T197020,75278677
T103071,robertrae_2
T178252,bbti_48495
T143142,bbti_13923
N52282,12361109
T41676,24488557
T70852,bbti_51500
T171285,44350961
W16891,55606557
N28147,bbti_105161
T16166,NV16727
N13204,bbti_8281
N53310,12361109
N36926,27299050
N46481,thomasmoore_0
T217245,4809028
N56171,bbti_115697
N474042,54199841
N65705,24497251
T10711,bbti_24605
T44973,19591103
T46169,229679314
T133472,76405539
T52481,wwebb_0
W14251,18614498
T70249,228716377
N23919,bbti_11864
T71531,bbti_14128
T37174,147002053
T22884,4895415
T44765,66518994
T198336,33425968
T195321,bbti_3113
T48180,51557323
T1514,bbti_15982
N53704,255661736
R228732,bbti_15575
W3316,77838521
T162517,71293060
T141327,68786630
T124480,bbti_33430
T149453,31868616
T193022,bbti_4498
T70867,27299050
T48258,georgerisk_0
T17700,bbti_108712
T40106,bbti_35104
N60578,34511788
T176184,36972115
R231102,bbti_34708
N11235,bbti_71500
T61468,williamcheyne_0
T184017,richarddickson_0
N505153,bbti_105768
T111486,bbti_10233
T41485,bbti_116057
T684,17074833
T105720,9709944
T52002,17097029
T70328,bbti_111814
W18656,38347954
T122076,228716377
T43321,77124830
N67068,richard_1
T12585,charitylovepoor_0
T186767,williamcantrell_0
N27752,36972115
T59506,bbti_116779
T175073,22007688
T94979,255661736
T123918,bbti_106365
T177726,bbti_48920
T133250,bbti_116262
N35732,51577264
N72066,figgandsutton_0
T160670,bbti_124006
T44382,robertfleming_0
N476936,andrewcrook_1
W3000,63012301
T88048,bbti_100
T45890,bbti_46047
N15633,bbti_42637
N24208,bbti_53584
T172449,annodom_0
N68147,30718937
T136980,avandenhoeck_0
T138925,218481116
T41555,bbti_109907
T134064,15008766
W31895,16313306
T184979,williamsmith_6
T164592,12361109
P3408,williammillar_0
T36763,executrixofthomasnewcombdeceasd_0
T213933,andrewcrook_1
T142411,bbti_14903
T106084,21213427
N11530,bbti_26768
T229983,bbti_41788
N41963,228716377
T96959,54200258
T108309,44148715
T92383,311426459
T61918,22941406
N19548,tfox_1
N10648,bbti_35731
T70795,44350696
T2444,46815338
T60635,9741821
T46469,bbti_25432
W2266,59137165
T75458,15008766
W22069,70419772
T32319,17097029
T169529,26938284
T178429,bbti_17795
T41308,36972115
T38712,bbti_18143
T311,bbti_30212
T55807,122574378
T230006,12361047
W22839,13766700
N17313,edwardexshaw_0
N9205,bbti_107835
T144128,311426459
P2095,williamcheyne_0
T102262,bbti_14247
W22781,56609913
T124538,bbti_4479
N65266,bbti_106995
T147389,bbti_8897
T139820,63907609
N7861,johnmosman_0
T133322,bbti_114404
T123918,jbsprint_0
T54060,20033278
T97859,bbti_105106
T160567,12361047
T86931,51540282
T121533,samuelfuller_0
T173567,robertowen_0
T199385,bbti_51209
N20734,johntraill_0
N4976,bbti_109907
T107204,255661736
N26507,elizabethnorton_0
T206056,63858034
W16914,38347954
N11852,2480890
T43489,bbti_73973
T43057,reasonsshewd_0
N47074,47589
N492824,bbti_105269
T169975,bbti_134792
T117030,bbti_74061
T85604,bbti_109740
T213330,13738529
T209706,bbti_113516
N19241,bbti_130477
T83312,jamesgrahammerchant_0
T45212,66368711
T170098,bbti_12278
T85541,bbti_51499
N67848,51926513
W23007,55606557
T26051,georgerisk_0
T122028,bbti_104724
T16816,societatisstationariorum_0
T42642,bbti_37572
T66765,bbti_113516
T129613,19591103
T66817,tsmith_0
N64136,34511788
T89518,71283786
N10743,9741821
T4240,bbti_52448
N19517,31591451
T97293,bbti_42637
T179792,187519562
T50699,228716377
T73394,bbti_7900
T68438,bbti_109740
T86242,bbti_23572
T232237,chicks_0
N50712,bbti_33480
N7526,bbti_107117
P2323,mraldermanhall_0
T122076,bbti_113683
T30756,bbti_55222
T81199,bbti_20171
T86543,bbti_110275
W7185,63012301
N14624,36768263
N18287,bbti_29513
N24796,51926513
T121454,36768263
T145722,bbti_107957
N37681,12183814
T55026,simonmarten_0
T168962,williamsmith_6
T103129,59137424
T203631,bbti_54280
N28465,228716377
T103704,27299050
N48864,bbti_72297
T107132,bbti_30590
N13670,33425968
N12718,40811864
T11434,bbti_107777
T212357,46672298
T139188,bbti_3749
T1212,51743443
T34418,bbti_15982
W37979,11303120
N52682,54199802
R215207,24655896
T87888,bbti_107804
N28122,bbti_9201
N17367,henryhillsdeceasd_0
T11981,330654
N474850,122574378
T191283,alexanderalison_0
T92845,eliphaldobson_0
T174623,173741386
N30823,bbti_52439
T89629,63599288
N33272,17087371
T98969,bbti_105106
T129312,228716377
W22378,11303120
T188041,51926513
T215816,abrahambradley_0
T830,edwinsandys_0
T102252,bbti_104038
N53232,12361109
N53023,bbti_4474
W5981,56609913
T17818,61600028
T153703,bbti_75552
N51577,bbti_7688
T184761,schoolbooksandhistories_0
T85334,228716377
N18533,georgerisk_0
T168072,NV23762
N27816,36972115
T5544,bbti_78321
T183512,31591451
N28135,bbti_113516
T42528,51557323
T79469,36972115
T140507,bbti_47231
T224492,gandaewing_0
T6022,bbti_46511
N18019,bbti_109578
T61681,31857518
N27831,bbti_104724
N15474,NV2330
T96069,71442890
T107487,305051344
N69411,bbti_15937
N38793,bbti_107957
W32400,16313306
T98774,bbti_113516
T5543,philipcrampton_0
T134317,15008766
W13339,48288295
T119112,ralphwatsonjunior_0
W2592,8938475
T176957,34511788
T138111,andrewfoulis_0
T85464,14691576
N30395,17097029
W4215,38347954
T130643,27299050
T69151,263788498
T30673,9741821
T96505,36768263
T183011,187519562
T210154,295382906
N30162,63599288
R33268,59437092
N53848,45785847
T25896,44350696
N32637,56662373
T92338,bbti_13039
T116905,27074708
T35865,37262267
N23604,228716377
T90260,bbti_109575
T113606,bbti_114835
N48104,77742949
N62822,17097029
T81965,27299050
N23001,jameswatts_0
N2656,19591103
T31756,218481116
T56185,68785550
T144033,bbti_77824
N471885,mrandrewsymon_0
T122115,bbti_3556
T78608,elizabethmeredith_0
T133250,99480813
T46683,bbti_74250
T145259,rbonwicketimgoodwin_0
T182728,bbti_73149
N28017,71442890
N14376,abradford_0
T58951,bbti_35237
T192064,56495198
N19456,NV23762
T13772,187519562
W20667,55606557
N31756,aandjchurchillandrichardbasset_0
N37195,bbti_7900
T164715,44350696
T154903,101583814
N44356,51557323
T115065,bbti_40170
T62441,2321741
T162891,twruddimannos_0
T90663,56662373
T91209,54200258
W8391,38347954
T121169,36768263
N4367,31070598
T113877,bbti_10232
T177739,bbti_39789
T40303,treynolds_0
N476576,patrickcampbel_0
T173619,9733233
T129179,wdrummond_0
T38999,31857518
W19546,16313306
T18122,122574378
T76967,54200197
N4065,bbti_66145
T120278,gulthurlbourncantabrigensem_0
T139261,132829424
T100879,31868616
T165848,bbti_13169
W2992,8938475
T8263,mrpearse_0
T179908,alexanderbrymer_0
T27298,bbti_1141
N25863,bbti_42637
T69290,12183814
T188725,61899467
T112762,jandjknapton_1
T115855,19591103
T213991,51577264
N21730,bbti_40501
T19501,30718937
N11204,marykingman_0
T115335,bbti_13502
T59578,bbti_2178
N43371,36768263
T216969,robertfoulis_0
T168023,robertfreebairn_0
W42722,allen_1
T183488,59032306
T116098,bbti_113516
T80029,assignsofhenryhillsdeceasd_0
T136794,27299050
T9122,9741821
T79874,71283786
T200485,mrmeadows_0
N18816,26938284
T119951,34511788
T86927,bbti_125533
T77557,61587756
T93604,bbti_106365
T504094,29412961
T154521,bbti_113516
T146514,bbti_20389
T169672,51926513
T13291,12361109
T47936,51926513
T107950,bbti_13923
T49016,44350961
T153979,bbti_113516
T205821,bbti_45421
T104089,bbti_46047
T35184,robertfoulis_0
W28006,4025857
N67078,bbti_106995
T140790,bbti_106995
N63336,87555762
N15970,71283786
T147437,bbti_106365
P2149,17097029
N4473,218481116
T66090,bbti_20778
N64094,7230235
N51844,30718937
N30358,45785847
T106579,bbti_68578
T111670,bbti_7900
T193849,54199802
W31453,50682594
T143499,bbti_32587
T11298,bbti_75361
T41247,bbti_15982
T67186,bbti_39789
T139412,34412780
N30823,bbti_105242
N63054,228716377
T56731,263788498
W31949,55606557
T91523,bbti_3052
T128062,jbasset_0
W43661,nicholasbuttolph_1
T3280,bbti_40501
N64874,fredericumhaaring_0
T124821,benjaminbarker_0
W812,56609913
T118827,44195902
T123914,bbti_71307
T42100,bbti_106640
T140389,bbti_107026
N39687,bbti_51499
T62263,bbti_53584
T21511,78374987
T11939,51540282
N33204,bbti_109740
N13142,51577264
N25406,edwardhamilton_0
T193038,bbti_31142
T113151,34511788
T170566,51926513
R222237,304984140
T10335,bbti_116057
N19753,bbti_15982
T16890,228701119
P6667,29427704
T145299,41727978
T10744,bbti_55498
T122944,9729889
T203574,295382906
N53229,12361109
N34397,bbti_23587
W471960,58170011
T114027,bbti_51499
N46294,13724886
T150791,bbti_109575
T90401,bbti_4479
N10762,bbti_64396
T197012,1435790
T177762,34343718
T141563,22160026
N147,bbti_105768
T142884,giovannipickard_0
N4628,71442890
N67923,robertandandrewfoulis_0
W26193,40900160
T34406,28551960
T87824,1565494
T93730,44350961
T99487,bbti_28656
T117369,bbti_77601
N3754,228716377
T91231,27299050
T94587,121294681
N2925,bbti_112617
T66431,281435278
T90867,17087371
N39640,bbti_6272
T18150,kathwilmer_0
N12866,assignsofrichardandedwardatkinsesq_0
T145279,robertumknaplock_0
N50122,bbti_72390
T711,bbti_15982
N474144,johnmcallum_0
T194249,122574378
T12555,30718937
T107031,bbti_107725
N505246,77742949
T135591,150016994
N69931,31591451
N11023,bbti_73149
T68014,bbti_109907
T119022,georgerisk_0
T119805,187519562
R479048,26938284
T65464,31868616
T19521,30718937
W12416,61982841
T109071,309837281
T30394,9741821
T172335,johnbriggs_0
T75062,228716377
T133259,34509535
N52360,12361109
N48216,bbti_51499
T115475,bbti_17947
W30966,34890457
T95894,bbti_113639
T139837,bbti_109907
T42776,bbti_25432
N4758,56662373
N22261,dickensonboys_0
T47528,bbti_28405
T177548,bbti_108120
T174754,bbti_78573
T26869,73995150
T25324,56662373
W39001,39196133
N6783,wkeble_0
T43247,bbti_5855
N475044,28551960
N12826,kwilliamson_0
N6415,bbti_5367
T67314,bbti_72801
T96113,39467138
T58094,218481116
T72824,NV12165
N62722,bbti_40501
N10777,34412780
N4105,121294363
T31095,bbti_8281
T5088,bbti_73189
T202916,joshuakinneir_0
N53588,44350696
T167666,248202931
N17014,bbti_116081
T81653,222770681
W26829,23629937
N185,bbti_59028
T38690,bbti_40178
T108526,augustuslong_0
N65866,bbti_66145
T129869,bbti_15509
T2369,mrosborns_0
T98931,bbti_16685
N53822,annodom_1
N49570,bbti_112617
N51471,30718937
T74270,bbti_7900
N19137,12361047
W28284,55606557
T162872,bbti_57025
T59923,maryroberts_0
T175190,63858034
N1742,georgeewing_0
N31071,bbti_37007
N56069,262067064
T145328,bbti_106896
T47671,bbti_5855
T192068,bbti_108712
T228080,bbti_70203
N31951,bbti_113639
T18700,bbti_109907
T191150,51926513
W9218,56609913
T75373,228716377
T149034,7257114
T99237,44148715
T11301,19591103
T59501,bbti_32036
T63560,228716377
T185940,bbti_108066
T44823,paulscheltus_0
T19837,bbti_114404
T76511,bbti_7900
T213329,256388966
N11765,bbti_5367
T109300,71442890
T180119,silpepyat_0
T114401,305118749
N6673,33425968
N14861,bbti_30695
T176818,228716377
W27224,74649148
N62057,bbti_116057
N4775,bbti_25295
T186999,34511788
T122639,benjaminbarker_0
T222824,bbti_33480
T32940,43894766
T125837,bbti_85660
T19741,executrixofthomasnewcombdeceasd_0
T114290,bbti_107957
T124325,bbti_107835
T52063,47589
T120874,50128721
N25020,ccollier_0
T3245,150016994
N3955,bbti_98184
T1718,bbti_48265
T139433,bbti_116081
T54641,bbti_113516
N55213,bbti_15982
N479444,75336707
T31930,9733233
T193787,30718937
T155376,bbti_26768
T84216,gavinhamilton_0
N6883,bbti_40786
T139925,bbti_4638
T55695,bbti_13923
T54702,330654
T45803,bbti_46718
T68216,330654
T43041,31912803
T96390,73995150
T110037,27299050
T9674,71442890
T579,bbti_1144
N72419,anneelwall_0
T82606,bbti_106365
T93997,44148715
T14579,bhickey_0
T33687,14691576
T129181,bbti_105842
T116546,bbti_109575
T53039,bbti_11071
N64954,bbti_45404
N18696,12361047
T196780,26938284
T11736,147002053
T134636,36814575
N67695,173741386
T6377,19565519
T32166,17097029
T154113,41726148
T55362,gandaewing_0
T175727,bbti_61084
T91330,bbti_53584
T144429,100328493
T109068,17087371
T173700,bbti_12450
P1732,36972115
N51966,bbti_4474
T4529,222770681
T179803,121291376
W10119,eleazerrussel_0
T137521,josblare_0
T120444,228716377
T38688,bbti_15205
T75423,59137424
T215854,williamsmith_6
T37854,bbti_8976
T205941,georgerisk_0
N9672,21998777
N41144,NV7198
T154452,bbti_78868
T220690,bbti_72801
N64402,30718937
N42337,NV3642
T210771,17097029
T79477,bbti_113516
N9424,14365616
N414,bbti_107794
N68752,19591103
T128589,missreason_0
T70630,bbti_30590
T110844,26938284
T189515,bbti_77601
T59813,NV2330
T180537,tbirt_0
N47176,173741386
T145362,bbti_7688
N1448,bbti_78573
T106238,56662373
W36377,1465161
T136875,228716377
T56418,bbti_73451
T96966,twebb_0
N7482,26938284
T97585,100328493
W30760,11303120
T112057,100328493
T140178,46815338
T144305,bbti_62604
T85840,bbti_109907
N25663,bbti_27017
T119464,bbti_109575
N23101,71442890
T87938,bbti_37007
N470694,bbti_106556
N72298,77718116
T13964,bbti_46047
N50604,bbti_113830
T127054,12361047
T230784,56662373
T143722,bbti_61088
P3188,bbti_46923
N35262,12361109
N7143,bbti_46923
T194916,33425968
T120690,bbti_77601
T22086,4306147270694535700005
T179628,bbti_44286
T19576,30718937
T166997,bbti_53584
T177146,17097029
T101859,NV2330
N62495,72798292
N14811,34511788
T227948,150016994
R184861,bbti_107835
T174958,bbti_113163
N24042,56662373
T203986,46672298
N17565,12361109
T17712,122574378
T17432,228716377
T200127,36721686
T144867,bbti_28656
T171164,19591103
T211736,bbti_30983
N32884,51577264
T166827,bbti_107614
T86698,29437883
T137029,bbti_75552
T36777,44350696
T206493,4816814
T146961,bbti_109210
T59025,bbti_107361
N4813,bbti_51499
T47879,150016994
T51603,bbti_49934
T21806,36768263
T45962,bbti_10860
N472921,bbti_4479
N9423,bbti_110417
N19532,abettesworth_9
P2637,edwardexshaw_0
N8258,robertdrummond_0
T106924,305051344
T18330,150016994
T11386,34511788
T119555,bbti_11881
T65524,bbti_23822
T39717,56662373
T33475,bbti_56503
W27827,33552242
W31236,33529902
N44351,51926513
T70337,32297703
N31673,mrgeorgemarshall_0
N38858,21998777
N6612,306107540
N30700,72798292
N10195,rlightbody_0
T96409,2368305
T31604,263788498
T48486,27299050
N47721,robertblackmerchant_0
T75510,47589
N50593,bbti_33480
T81299,255661736
N13907,edwardgriffin_0
N71626,29437883
T87956,bbti_73973
T13754,218481116
T132036,13471693
T209395,51577264
T130557,43894766
T50492,georgeewing_0
T51861,bbti_76655
T164450,12361109
W31495,NV33491
T161038,patdugan_0
T134688,19591103
T82371,messieursbirt_0
N45504,bbti_31005
W18621,63012301
T83991,danieltompson_0
T22354,19553220
T38640,218481116
T12489,30718937
W13403,govcompany_0
T62390,30718937
T42244,simonmarten_0
T90349,bbti_13923
T115849,charlesbathurst_0
N48259,bbti_49981
T69290,bbti_116081
T205475,bbti_21214
T166743,bbti_64108
T163133,22941406
W18642,39196133
T231426,georgegolding_0
N52919,bbti_4474
R34837,68826401
T117686,bbti_40501
N26290,bbti_29061
T169887,9741821
N35771,121291376
T145634,bbti_104180
T165551,wardandchandler_0
T65381,17074833
N50661,30718937
T118373,121294363
T117019,williamsmith_6
W30786,33552242
T137593,bbti_52439
N12744,72811927
T116368,robertusfreebairn_0
T814,danieltompson_0
T200438,44195902
T27588,122574378
N470726,19565519
N19950,230344363
T121444,54200197
T69689,51557323
T83487,bbti_37631
T135357,27299050
W25227,55606557
T78724,twtruddimannos_0
N37594,bbti_74250
T39749,bbti_69154
T130353,bbti_106365
T45185,76204129
T169412,bbti_105842
T25343,59137424
T91332,bbti_48010
T130724,19553220
N35681,bbti_6260
T17586,46815338
N33076,147002053
T200166,73995150
T179611,bbti_20389
N47605,173741386
T174748,22019654
T37286,bbti_3556
T176141,bbti_36803
T211068,bbti_41999
W35672,18614498
T65257,mrjamesdavidson_0
N63647,2821751
N22569,bbti_132753
N60763,100150468394704172124
T220699,williamsands_0
T203435,copperalley_0
T97131,100328493
N27067,24488557
W9618,38451003
T55422,bbti_106640
T164691,bbti_73286
T165194,bbti_8976
T19859,bbti_5367
T61367,bbti_35104
N54438,24497251
T49169,bbti_16282
T111294,sumptibuscorneliicrownfield_0
T73038,bbti_78573
N12524,7257114
R9111,311335919
N50690,bbti_33480
T79543,bbti_28964
T118244,NV16099
T137467,bbti_106640
R183105,71283050
T167596,jercalwell_0
R170205,bbti_73278
T119476,304978627
T97386,bbti_40178
T31199,bbti_73973
N53266,executrixofthomasnewcombdeceasd_0
T128625,54200197
N4015,21213427
T46857,73995150
N17493,12361109
T77487,71283786
T145568,15008766
N65930,bbti_55493
T87353,122574378
W12415,43244772
T71187,222770681
T55098,jpatonmerchant_0
T33543,15008766
T99147,mcooper_6
T41457,22007688
T198049,thomasdavies_1
T124698,bbti_116057
N37386,147002053
T200750,bbti_41788
N15336,71283786
T201609,187519562
N8935,bbti_5987
T84277,bbti_125522
T196327,58966351
T166302,bbti_73060
T119497,214205708
T200915,johnmarten_0
T175467,17097029
T224716,bbti_105768
T166343,bbti_5855
T163868,12182874
T126878,121294681
T31363,bbti_23572
T190495,johnmosman_0
T74004,12183814
N28828,22019654
W10598,69363534
N22463,5995757
T153979,jobbradley_0
T52131,27299050
T117147,54200197
T70004,78374987
T79795,19553220
N10100,bbti_53584
T137203,bbti_107957
W37868,bennetlove_0
R42332,bbti_72801
W4788,38347954
T110266,bbti_116204
T22806,bbti_71812
T13107,255661736
T26051,williamsmith_6
T137460,12361047
W26573,55606557
N46258,rflemingandcompany_0
N28760,robertfoulis_0
T505292,51593537
T173684,34343718
T78831,bbti_69327
T185114,34509981
W33961,59137165
T12832,173741386
T54248,34511788
T59523,122574378
N12526,27299050
T224955,bbti_10233
R11287,bbti_28011
T131957,68786630
T132290,bbti_13039
T86613,jamesross_0
T51527,228716377
N3754,bbti_20389
T93721,34511788
T225829,bbti_59028
T22982,robertowen_0
T77152,henryjones_0
T144849,12182874
T70608,56662373
T1300,9729889
T220950,12361109
T132032,thomasbrowne_0
N65713,228716377
T174902,bbti_8281
N19989,44148715
T67573,20033278
T94250,alexandersymmer_1
N25468,46672298
N6240,17087371
W40016,18614498
T38948,bbti_113516
T22422,bbti_56956
N18209,grisk_1
T64476,99480813
W38637,65538602
T180397,309837281
T45861,bbti_113163
T206431,6346180
T137834,jbsprint_0
N53445,44350696
T138591,bbti_62604
T222945,jpilborough_0
N18032,255661736
W20311,8938475
T114176,bbti_112617
N28462,bbti_53640
T232305,121291376
T191074,bbti_112714
R182123,41726148
T75361,47589
T18598,bbti_23587
N471504,bbti_77895
N45919,bbti_13169
T39122,bbti_9201
N30830,josephleathley_0
T145359,26938284
T181604,jer_1
T62202,12361047
T131780,51926513
T196661,130132158
N39805,bbti_109575
T218196,jeanbaptisteclaudebauche_0
T116890,9733233
T139022,bbti_73149
N48874,bbti_70987
T231402,34343718
T85056,31070598
T170232,228701119
T134516,bbti_3974
T117207,bbti_106365
T34724,bbti_125482
T139262,132829424
T56887,tharriman_0
T103339,17097029
T21642,330654
W8488,16293464
N19106,georgerisk_0
T90409,9741821
T148695,andrewcrook_1
T21109,bbti_13356
T1726,218481116
W26114,8938475
T22451,1565494
N27524,bbti_48001
N36440,bbti_61088
T128045,228716377
T184439,bbti_60472
N13166,bbti_57199
T120821,bbti_37600
N2726,robertbarker_5
N30973,jgray_1
R224073,bbti_53370
W13021,74649148
N23388,bbti_73278
T47440,68826401
T1955,304945713
T50719,281435278
N6885,bbti_14554
T83010,bbti_105269
T69205,71442890
T144259,36768263
T73480,44148715
T212673,76551088
T189286,bbti_131549
T35534,330654
N17089,bbti_46047
W8411,council_0
T124330,bbti_31555
N12162,70359054
T174196,26653683
N11828,51926513
T180641,75875070
N15537,330654
T103912,214205708
T132463,228716377
T134354,bbti_75858
T160565,44350696
T176951,bbti_3052
T87853,150016994
N30155,bbti_75696
N67571,bbti_68287
N34850,295382906
T217346,bbti_1617
